instance_id,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,892.0,3006.0,604.0,2507.0,0.476821192,0.19904268,0.0,0.24092540899999998,0.349114176,0.826862199,0.0,1.0,1.168434884,0.004956321,0.372407208,0.003311258,0.031456954,0.920709685,0.0,0.201435979,0.8799361790000001,0.0,0.004956321,0.26771612899999997,0.0027921820000000003,0.009573195,2.440832409,0.074864675,0.08859113,0.0,0.5,1.999670048,0.002130459,0.530096474,0.0007977660000000001,0.007179896,2.006469605,0.488631831,0.00349485,0.512358208,0.001994416,0.010370961,0.0,0.0064858680000000005,0.35236775299999995,0.001994416,0.03191065,2.834433377,0.275417331,0.326759046,0.027160494,0.566176471,3.4536479539999996,0.02
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,4252.0,12563.0,2111.0,9499.0,1.014211274,0.32256027,0.04,0.22223391899999997,0.360333984,0.91242023,0.0,1.0,1.3727541419999998,0.0014400779999999998,0.42264034899999997,0.000947418,0.012790147,1.145150659,0.0,0.34119381,0.679545215,-0.0,0.0014400779999999998,0.19689502399999997,0.000842194,0.0069481,1.807341604,0.064955779,0.084016866,0.0,0.8,1.70690716,0.000541831,0.31567378,0.000105274,0.004000421,1.47019289,0.49426255399999997,0.001101614,0.45310491,0.000526371,0.007053374,-0.0,0.001733085,0.42923768,0.000526371,0.01589641,2.7034042310000004,0.15472946699999998,0.32889863,0.034681074,0.628571429,2.553964304,0.1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,2087.0,6212.0,1105.0,4553.0,0.888687783,0.364375137,0.02,0.24269712300000001,0.36988413299999995,0.8038130370000001,0.0,1.0,1.2019497140000002,0.002587126,0.311398203,0.001809955,0.018099548,0.989977695,0.0,0.31166264,0.8497693829999999,-0.0,0.002587126,0.649886187,0.001976719,0.01625302,1.656257963,0.086486294,0.075598846,0.0,0.6,1.5808005530000002,0.001050871,0.7410277909999999,0.000439271,0.0072479680000000005,1.4048236840000001,0.490006589,0.001895424,0.69317373,0.0010981769999999999,0.012079946999999999,-0.0,0.004450305999999999,0.738750056,0.0015374479999999999,0.023500987999999997,2.910890476,0.155189868,0.535315542,0.01955694,0.454545455,2.866813393,0.06
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,4567.0,13652.0,1661.0,8341.0,1.749548465,0.636734205,0.02,0.19913679399999998,0.38864904299999997,0.9283079059999999,0.0,1.0,1.44959324,0.001867565,0.378198459,0.001204094,0.012040938999999999,1.26334778,0.0,0.323702194,0.664188946,-0.0,0.001867565,0.796892831,0.000959118,0.016904448,1.9984105580000002,0.07844506700000001,0.065001819,0.0,0.6,1.895494089,0.000790074,0.87506371,0.00011989,0.007672941,1.7219987769999998,0.5396235460000001,0.0016992429999999998,0.75295663,0.000719338,0.012948088,-0.0,0.004175686,0.859058001,0.000839228,0.022419374,3.3251175980000003,0.14300434,0.404437511,0.01774946,0.527272727,2.937874775,0.34
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,4210.0,12053.0,785.0,5320.0,4.363057325,1.2656015040000002,0.04,0.147556391,0.628072112,0.567616686,0.0,1.0,2.064838237,0.0055955169999999995,0.847029492,0.002547771,0.044585987,1.8912627969999998,0.0,0.40263157899999996,0.538909774,-0.0,0.0055955169999999995,1.085519229,0.001315789,0.032330827,3.48991608,0.257248202,0.218570055,0.0,0.7333333329999999,3.3519271839999996,0.001281787,1.108337186,0.0,0.006766917,2.4912695559999998,0.466729323,0.006511182,0.770478546,0.001315789,0.02518797,-0.0,0.01889338,0.99063573,0.00093985,0.140789474,5.31344894,0.069037747,0.9766613409999999,0.002777778,0.490909091,2.687223224,3.2
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,4656.0,13871.0,2564.0,10390.0,0.815912637,0.335033686,0.04,0.24677574600000002,0.364876484,0.8480122409999999,0.0,1.0,1.212571507,0.001096098,0.294108465,0.000780031,0.007800311999999999,0.9998264809999999,0.0,0.33994225200000006,0.8689124159999999,-0.0,0.001096098,0.504208429,0.000769971,0.009913378,1.8641029480000002,0.09265942099999999,0.073269791,0.0,0.636363636,1.881541939,0.00048498599999999997,0.759070624,9.6246e-05,0.0038498559999999996,1.682708655,0.52560154,0.0008126889999999999,0.584780556,0.00048123199999999995,0.007892204,0.02,0.0015895570000000001,0.761686895,0.000577478,0.011164581000000002,3.076575035,0.16422635900000002,0.44533854,0.017388742,0.615384615,3.011390702,0.1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,2945.0,8738.0,1456.0,6300.0,1.022664835,0.386984127,0.02,0.231111111,0.3592695,0.856455493,0.0,1.0,1.259559788,0.001954801,0.284540273,0.001373626,0.012362637,1.045317841,0.0,0.33412698399999996,0.84047619,-0.0,0.001954801,0.797665828,0.001269841,0.018730159,1.666491746,0.126442144,0.07561466900000001,0.0,0.5,1.9426011109999999,0.0008408560000000001,0.962327204,0.00047619,0.010793651000000001,1.6293017490000001,0.505079365,0.001515786,0.978010552,0.000793651,0.015396825,-0.0,0.003955656,0.9359918009999999,0.0009523810000000001,0.033492062999999996,3.2894852660000002,0.145898566,0.599923648,0.01524864,0.47916666700000005,2.9597080119999997,0.16
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1910.0,167931.0,1151.0,166431.0,0.659426586,0.009012744,0.78,0.006915779,0.47966829899999996,0.573709957,0.0,1.0,0.6937786779999999,0.0038160840000000004,1.045440919,0.001737619,0.023457863,0.514552049,0.0,0.017701029,0.900751663,-0.0,0.0038160840000000004,1.165442074,4.8068e-05,0.013759456000000002,4.320759652,0.299024313,0.291342814,0.0,0.950920245,2.427635886,0.002332367,0.933505823,3.6051e-05,0.006885736,4.386955848,0.900751663,0.00137261,0.9496070320000001,4.2059e-05,0.004145862,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.98
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,2112.0,191788.0,1262.0,190510.0,0.673534073,0.006708309,0.9,0.006624324,0.472543757,0.5715128039999999,0.0,1.0,0.6694253720000001,0.0034847990000000002,1.1084918240000001,0.0015847860000000001,0.023771791,0.482397946,0.0,0.017264186,0.909999475,0.02,0.0034847990000000002,1.1381505729999999,4.7242e-05,0.012534775,4.340920874,0.301965932,0.283551361,0.0,0.945038168,2.548390935,0.0021495520000000003,0.899813257,3.6743000000000004e-05,0.0063513730000000004,4.116571046000001,0.909999475,0.00132106,0.9440198940000001,4.1993e-05,0.003973545,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.22
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_06_UNSAT.cnf,980.0,47620.0,532.0,46872.0,0.842105263,0.015958355,0.14,0.01135006,0.479961029,0.57097568,0.0,1.0,0.741967545,0.007867331,0.7802524820000001,0.0037593979999999997,0.033834586,0.669423141,0.0,0.030721966,0.8611324459999999,-0.0,0.007867331,1.047816505,0.00017067799999999998,0.025196279,3.9633407380000003,0.32482763800000003,0.286836391,0.0,0.9480519479999999,2.515005551,0.004798262,0.840198485,0.000149343,0.012886158,4.142245478,0.8611324459999999,0.0029952790000000004,0.8071638940000001,0.000149343,0.007616487,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1128.0,57446.0,636.0,56659.0,0.773584906,0.013890115,0.16,0.011225048,0.46745108700000004,0.568161395,0.0,1.0,0.7093902240000001,0.006631946,0.858848972,0.003144654,0.033018868,0.617584566,0.0,0.029050989,0.878183519,-0.0,0.006631946,1.054322856,0.000141196,0.021567624,4.173459586,0.306496773,0.278398003,0.0,0.93814433,2.658801638,0.004096697,0.8344173420000001,0.000123546,0.010977956,3.9926308839999995,0.878183519,0.002722122,0.842604525,0.000123546,0.007183325,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1278.0,68055.0,763.0,67183.0,0.674967235,0.012979474,0.2,0.01135704,0.45640415,0.565658265,0.0,1.0,0.685661156,0.005555024,0.928818615,0.0026212320000000002,0.031454784,0.577293456,0.0,0.0279535,0.8911034040000001,-0.0,0.005555024,1.086014396,0.000104193,0.018903592,4.129399455,0.288160756,0.2791945,0.0,0.9283887470000001,2.667684166,0.003467047,0.8586554340000001,8.930799999999999e-05,0.009600643,4.007792954,0.8911034040000001,0.002422873,0.9001381829999999,8.930799999999999e-05,0.006787431,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.44
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1430.0,79453.0,871.0,78593.0,0.641791045,0.01094245,0.22,0.011082412,0.448031856,0.5611415479999999,0.0,1.0,0.659757126,0.004879752,0.991524685,0.0022962110000000003,0.030998852,0.541630782,0.0,0.026567252000000003,0.901619737,0.02,0.004879752,1.084650196,0.00010179,0.016642703999999998,4.037343625,0.262909599,0.290933658,0.0,0.918781726,2.335254622,0.003074962,0.849462182,7.6343e-05,0.008435866,4.166740362,0.901619737,0.002246222,0.920667144,8.9066e-05,0.0064382319999999995,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.46
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1584.0,91646.0,958.0,90841.0,0.653444676,0.008861637,0.28,0.010545899,0.441969546,0.555928738,0.0,1.0,0.629948535,0.004439529,1.0491600840000002,0.002087683,0.03131524,0.5081075629999999,0.0,0.025792317999999998,0.910811198,-0.0,0.004439529,1.05931621,9.9074e-05,0.015114321000000002,4.074347358,0.267806745,0.289910469,0.0,0.9093198990000001,2.487111493,0.0028253040000000003,0.817351754,7.7058e-05,0.007694763,3.861720768,0.910811198,0.002139208,0.915721294,8.806600000000001e-05,0.006109575999999999,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.98
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1740.0,104640.0,1091.0,103841.0,0.5948670939999999,0.007694456,0.3,0.010506447,0.434900275,0.55171466,0.0,1.0,0.6102135320000001,0.003899417,1.1019741440000002,0.0018331810000000001,0.030247479,0.481047259,0.0,0.024826417000000003,0.9179900040000001,0.02,0.003899417,1.078779313,6.741100000000001e-05,0.013530301000000002,3.8998279069999997,0.259072094,0.29414173600000004,0.0,0.9,2.6014808990000002,0.002501507,0.832332883,5.7781e-05,0.006885527,3.809097303,0.9179900040000001,0.001956209,0.953674097,5.7781e-05,0.005816585,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.8
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_12_UNKNOWN.cnf,1898.0,118441.0,1205.0,117566.0,0.575103734,0.007442628000000001,0.36,0.010249562,0.429377096,0.546727865,0.0,1.0,0.588299475,0.003530454,1.151140435,0.001659751,0.029875519,0.455202681,0.0,0.023739857000000003,0.9242212879999999,0.0,0.003530454,1.0768639740000001,6.8047e-05,0.012495108999999999,3.842485799,0.242405592,0.306402203,0.0,0.890818859,2.204618981,0.002281265,0.8249554170000001,5.1035e-05,0.006353878,3.936669557,0.9242212879999999,0.001839242,0.968030258,5.9541000000000005e-05,0.0055628330000000005,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,23.54
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,2058.0,133055.0,1298.0,132150.0,0.585516179,0.006848278,0.4,0.009822171999999999,0.42528767799999995,0.5415435679999999,0.0,1.0,0.5657812289999999,0.0032745509999999997,1.197136953,0.001540832,0.030046225,0.432216709,0.0,0.023072266,0.929784336,-0.0,0.0032745509999999997,1.057671783,6.8104e-05,0.011358305,3.8617570310000002,0.246839895,0.310703302,0.0,0.8817733990000001,2.4323579509999997,0.002131187,0.800897757,5.297e-05,0.005773741999999999,3.695359933,0.929784336,0.001763265,0.9639553540000001,6.0537e-05,0.005319712,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.08
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,2220.0,148488.0,1437.0,147422.0,0.544885177,0.007230942,0.44,0.009747528,0.42039807,0.536900275,0.0,1.0,0.550203646,0.002955599,1.2402307190000001,0.001391788,0.029227557,0.413335991,0.0,0.022296536000000002,0.9342499759999999,0.02,0.002955599,1.071984111,4.7483e-05,0.010480118,3.712907434,0.242450849,0.315563419,0.0,0.872860636,2.303978547,0.0019349010000000002,0.811877732,4.0699e-05,0.00528415,3.626917498,0.9342499759999999,0.001640215,0.9920562359999999,4.0699e-05,0.005101003,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,23.44
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1128.0,63345.0,636.0,62548.0,0.773584906,0.012742213999999998,0.22,0.010168191,0.510757605,0.573950272,0.0,1.0,0.78025084,0.006759664,0.900049247,0.003144654,0.033018868,0.620316845,0.0,0.026491654,0.8778857840000001,0.02,0.006759664,1.10873618,0.000127902,0.021487497999999997,4.13535823,0.308534382,0.278456213,0.0,0.939849624,2.643160903,0.004099317,0.883818535,0.000111914,0.010919614,4.022186425,0.8778857840000001,0.0024890570000000002,0.837055357,0.000111914,0.006411076,0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.9
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_08_UNSAT.cnf,1278.0,74789.0,763.0,73888.0,0.674967235,0.012194132,0.26,0.01032644,0.49853381700000005,0.5763339510000001,0.0,1.0,0.7616088520000001,0.0056626919999999996,0.9737593859999999,0.0026212320000000002,0.031454784,0.578911889,0.0,0.025565721,0.890875379,0.02,0.0056626919999999996,1.139251571,9.473799999999999e-05,0.018785188,4.125532939,0.291899795,0.27828625100000004,0.0,0.9303482590000001,2.65425362,0.00346928,0.90543768,8.120399999999999e-05,0.009527934,3.9608920089999997,0.890875379,0.002224861,0.894172986,8.120399999999999e-05,0.006076765,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.16
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1430.0,87044.0,871.0,86161.0,0.641791045,0.010248255999999999,0.32,0.010108981999999999,0.488764908,0.5761842220000001,0.0,1.0,0.739480425,0.004973747,1.039853435,0.0022962110000000003,0.030998852,0.54242439,0.0,0.02436137,0.9014635390000001,-0.0,0.004973747,1.13643245,9.284899999999999e-05,0.016643261,4.085010381,0.26720899600000003,0.290754452,0.0,0.920987654,2.361865776,0.003076957,0.893994607,6.9637e-05,0.008426086,4.193730132,0.9014635390000001,0.002070031,0.9143464170000001,8.124300000000001e-05,0.005779876999999999,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.4
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1584.0,100116.0,958.0,99290.0,0.653444676,0.008319065,0.36,0.009648504,0.48124304799999995,0.574519669,0.0,1.0,0.712318692,0.00452463,1.100606635,0.002087683,0.03131524,0.508442233,0.0,0.023708329,0.910655655,0.0,0.00452463,1.109416149,9.0644e-05,0.014956188999999998,4.091547185,0.273030103,0.290173849,0.0,0.9117647059999999,2.502446322,0.002826992,0.859625573,7.050100000000001e-05,0.0075939169999999995,3.888599333,0.910655655,0.001977989,0.90907078,8.0572e-05,0.005499043,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.68
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf,1740.0,114011.0,1091.0,113182.0,0.5948670939999999,0.007324486,0.4,0.009639342,0.47296515200000006,0.573991979,0.0,1.0,0.69484236,0.003973524,1.156320185,0.0018331810000000001,0.030247479,0.480986332,0.0,0.022874662,0.917866799,0.02,0.003973524,1.127588119,6.184699999999999e-05,0.013509215,3.9103553630000003,0.264278495,0.295169568,0.0,0.9026763990000001,2.520880685,0.002502957,0.872289318,5.3012e-05,0.006847379000000001,3.822408733,0.917866799,0.00181436,0.946769573,5.3012e-05,0.005248184,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.92
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_12_UNKNOWN.cnf,1898.0,128735.0,1205.0,127840.0,0.575103734,0.007000939,0.48,0.009425845,0.466220462,0.572185521,0.0,1.0,0.674523827,0.0035966179999999998,1.208096394,0.001659751,0.029875519,0.454848542,0.0,0.021918023,0.924123905,0.0,0.0035966179999999998,1.124249515,6.2578e-05,0.01232791,3.8759590530000003,0.248181067,0.307754126,0.0,0.893719807,2.275002878,0.002282534,0.862955915,4.6933999999999995e-05,0.00625,3.95051664,0.924123905,0.0017102810000000001,0.960909215,5.4756e-05,0.005029725,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,23.32
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_13_UNKNOWN.cnf,2058.0,144294.0,1298.0,143366.0,0.585516179,0.006472943,0.52,0.009053751,0.460897516,0.5695386370000001,0.0,1.0,0.6529282470000001,0.0033351929999999998,1.256549265,0.001540832,0.030046225,0.43171003799999996,0.0,0.021343973,0.929683467,0.02,0.0033351929999999998,1.1036139790000001,6.277600000000001e-05,0.01129975,3.908275623,0.252383191,0.312802729,0.0,0.8848920859999999,2.41836689,0.002132285,0.837170218,4.8826e-05,0.005719627,3.7161028660000004,0.929683467,0.001643761,0.956635928,5.5801e-05,0.0048198320000000005,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.22
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,2220.0,160694.0,1437.0,159558.0,0.544885177,0.007119668000000001,0.6,0.009006129,0.45499257,0.567659887,0.0,1.0,0.638250255,0.0030098020000000002,1.301975471,0.001391788,0.029227557,0.41266531799999995,0.0,0.0206696,0.934155605,0.0,0.0030098020000000002,1.1166757409999999,4.3871e-05,0.010328533,3.750976084,0.246579973,0.31889194,0.0,0.876190476,2.356249661,0.0019358370000000001,0.846222433,3.7604e-05,0.005183068,3.666783705,0.934155605,0.0015329229999999998,0.984575236,3.7604e-05,0.004631545,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,26.94
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf,3504.0,22229.0,3491.0,22219.0,0.0037238609999999998,0.000450065,0.02,0.15711778199999998,0.494839839,0.733437839,0.0,1.0,1.278138433,0.000971695,0.35482011799999996,0.000572902,0.00658837,1.066382903,0.0,0.229803321,0.69179531,-0.0,0.000971695,2.509817131,0.000450065,0.039785769,1.9400354990000002,0.158783755,0.071384228,0.0,0.666666667,2.058812577,0.000237332,2.371396509,4.5007e-05,0.009541384,1.4554837930000002,0.250461317,0.0005381440000000001,1.542521401,0.000270039,0.012376795,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,286.0,1742.0,260.0,1716.0,0.1,0.015151515,0.0,0.151515152,1.0,0.0,1.0,1.0,-0.0,0.013986014,1.4230249469999998,0.007692308,0.076923077,0.304636097,0.0,0.9090909090000001,0.9090909090000001,0.0,0.013986014,0.0,0.013986014,0.013986014,-0.0,0.0,0.0,0.0,0.0,-0.0,0.006993007,0.0,0.006993007,0.006993007,-0.0,0.9090909090000001,0.075174825,0.0,0.075174825,0.075174825,0.0,0.02436957,1.4230249469999998,0.013403263,0.134032634,0.304636097,0.076544667,0.280459073,0.008658009,0.083333333,0.304636097,0.16
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,2306.0,8931.0,600.0,4529.0,2.843333333,0.97195849,0.02,0.132479576,0.34514473799999995,0.749374478,0.0,1.0,1.760368573,0.008714948,2.355297876,0.003333333,0.37,1.2493431190000002,0.0,0.161404284,0.564142195,-0.0,0.008714948,0.546516963,0.001324796,0.050783837000000005,1.65247989,0.133840611,0.22808376800000002,0.0,0.87826087,1.490277855,0.002812983,0.902949925,0.000220799,0.047471848,1.6859335469999999,0.552881431,0.024165011,0.9232008490000001,0.001545595,0.052771030999999996,-0.0,0.022002316,1.672036482,0.00309119,0.656877898,2.662113859,0.406818027,0.368895839,0.027167492,0.592354125,2.491578781,4.66
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,4736.0,30465.0,4709.0,30392.0,0.005733701,0.0024019479999999997,0.04,0.15494209,0.49922809799999995,0.731163085,0.0,1.0,1.271503138,0.0007195289999999999,0.34626697700000003,0.000424719,0.004034827,1.061687534,0.0,0.23032376899999998,0.692682285,-0.0,0.0007195289999999999,3.610172875,0.000329034,0.108120558,1.939248865,0.154574732,0.071176574,0.0,0.666666667,2.042886759,0.00017974200000000001,3.328557193,3.2903e-05,0.026717557000000003,1.534598141,0.256580679,0.000394142,2.248252363,0.00019742,0.036621479,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,3230.0,20575.0,3221.0,20567.0,0.0027941629999999997,0.00038897300000000003,0.02,0.156610104,0.49267272799999995,0.7349703240000001,0.0,1.0,1.275920664,0.0010516660000000001,0.33979868,0.000620925,0.0027941629999999997,1.065229532,0.0,0.23046628100000002,0.691544708,0.02,0.0010516660000000001,3.340034255,0.0005348369999999999,0.088491272,1.439623886,0.160979705,0.06031780900000001,0.0,0.41176470600000004,1.7789791119999998,0.00025430900000000003,3.166756458,4.8621999999999996e-05,0.02217144,1.0853852929999999,0.247337969,0.000548438,1.856349924,0.00034035099999999997,0.022511791,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,744.0,2464.0,360.0,2208.0,1.066666667,0.115942029,0.0,0.16304347800000002,0.454438406,0.72554455,0.0,1.0,1.4994146780000002,0.009380032,0.214506421,0.005555556,0.013888889,1.089088992,0.0,0.086956522,0.594202899,0.0,0.009380032,0.9000579190000001,0.003623188,0.043478261,1.6885622040000001,0.034966428,0.029115127999999997,0.0,0.066666667,1.257623463,0.003916314000000001,0.817731564,0.000905797,0.019021739,2.516750586,0.441576087,0.005334138,0.886330671,0.0027173909999999996,0.022192029,0.0,0.024522158999999998,0.53091594,0.005434783,0.046648550999999996,2.575381037,0.23285960100000003,0.385793531,0.10588235300000001,0.406196213,2.514104159,0.24
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,3073.0,19785.0,2844.0,17759.0,0.08052039400000001,0.114083,0.02,0.16014415199999998,0.399480076,0.8417867179999999,0.0,1.0,1.281238399,0.001318323,0.140953902,0.000703235,0.0017580870000000002,0.618508109,0.0,0.045498057,0.205416972,0.02,0.001318323,0.5437316529999999,0.000450476,0.007094994,1.267668245,0.02556756,0.045312186,0.0,0.272727273,0.720228207,0.000459584,0.909297059,0.000112619,0.003829044,2.2079415609999997,0.364378625,0.00041475800000000004,0.920821366,0.000168928,0.003547497,-0.0,0.002545224,0.7109835990000001,0.00033785699999999995,0.007263923,1.883621601,0.380968032,0.42227641,0.039225806,0.636363636,1.633929665,1.36
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,900.0,69990.0,870.0,69090.0,0.034482759,0.013026487,0.44,0.012592271,0.487428718,1.016659358,0.0,1.0,0.8872116790000001,0.003625756,1.995275605,0.002298851,0.066666667,0.186950557,0.0,0.96417716,0.96417716,0.02,0.003625756,0.19726009600000002,0.002142133,0.005919815,4.812545376,0.239252582,0.0613711,0.123028391,0.404761905,3.0960246060000003,0.0016706179999999998,0.408091104,0.000521059,0.0038500509999999997,4.637733803,0.726718773,0.012577797,0.0,0.012577797,0.012577797,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02
