instance_id,ebglucose,ebminisat,glucose2,glueminisat,lingeling,lrglshr,minisatpsm,mphaseSAT64,precosat,qutersat,rcl,restartsat,cryptominisat2011,spear-sw,spear-hw,eagleup,sparrow,marchrw,mphaseSATm,satime11,tnm,mxc09,gnoveltyp2,sattime,sattimep,clasp2,clasp1,picosat,mphaseSAT,sapperlot,sol
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,78.08,44.13,79.82,82.71,14.94,92.14,79.58,22.1,10.18,47.54,118.94,58.34,21.6,134.07,124.34,1200.0,1200.0,253.69,107.4,1200.0,1200.0,32.63,1200.0,1200.0,1200.0,29.72,106.49,94.7,113.12,68.24,267.1
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g2.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,176.51,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,13.83,293.57,78.26,0.87,0.71,1200.0,1200.0,1.34,2.8,1200.0,1200.0,1200.0,78.16,601.69,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,395.19,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2_autoenc.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,795.07,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,870.14,737.54,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,27.05,342.8,68.25,35.23,1200.0,74.65,51.92,1200.0,17.43,602.48,3.3,353.6,62.54,1200.0,321.68,1200.0,2.42,907.67,74.71,0.88,0.83,147.36,8.74,2.82,0.95,41.97,73.07,456.1,73.28,250.76,0.19
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,24.98
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,903.7,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1.23,0.78,0.81,0.78,1.65,1.05,1.04,2.07,1.09,1.99,1.19,0.79,1.55,2.26,2.24,1200.0,1200.0,932.93,1.34,1200.0,1200.0,1.14,1200.0,1200.0,1200.0,1.27,0.87,2.58,1.39,1.48,4.23
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-15-unsat.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,3.26
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv6.sat05-565.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1200.0,1200.0,853.16,1200.0,1200.0,1200.0,930.89,1200.0,1200.0,190.17,1200.0,1200.0,184.9,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1200.0,661.33,1200.0,1200.0,1200.0,1200.0,1200.0,767.63,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,885.03,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,0.05,0.0,0.05,0.0,0.0,0.0,0.04,0.01,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.16
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,24.68,3.32,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,3.66,467.47,1200.0,1200.0,1200.0,602.82,602.81,1200.0,1200.0,1200.0,4.17,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,9.22
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,0.09,0.01,0.09,0.01,0.18,0.01,0.08,0.18,0.03,0.11,0.11,0.01,0.02,0.01,0.01,0.02,0.01,0.24,0.09,0.04,0.03,0.08,0.03,0.03,0.03,0.02,0.04,0.0,0.08,0.02,6.21
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1.12,133.0,1.86,5.61,5.86,309.24,4.04,12.68,8.3,1.17,5.43,588.95,1.31,1.06,1200.0,1200.0,1200.0,1200.0,335.08,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1111.3,1200.0,173.79,337.37,1200.0,19.08
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,15.67,1200.0,1200.0,139.2,33.81,1200.0,6.26,58.4,560.74,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,0.16,0.08,0.18,0.11,0.97,0.15,0.15,0.65,0.19,0.42,0.19,0.39,0.24,0.13,0.29,1200.0,1200.0,5.78,0.14,1200.0,1200.0,0.16,1200.0,1200.0,1200.0,0.73,0.1,0.1,0.15,0.22,1.67
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,328.82,62.99,377.46,1200.0,16.23,56.61,54.94,467.86,31.41,133.03,450.36,80.51,98.68,1200.0,1200.0,1200.0,1200.0,1200.0,139.47,1200.0,1200.0,190.73,1200.0,1200.0,1200.0,17.13,26.77,40.56,122.83,92.29,107.29
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,155.0,381.53,47.99,93.33,671.18,44.85,203.65,96.46,153.18,162.1,605.73,86.25,318.96,1200.0,271.4,1200.0,7.25,136.37,83.8,0.78,2.52,98.0,820.99,7.33,79.82,5.99,63.58,618.87,85.05,872.24,1003.74
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1.54,0.57,0.92,2.59,1.59,3.39,1.59,1.58,2.2,0.71,1.71,0.87,1.31,2.56,1.15,1200.0,1200.0,0.29,3.45,1200.0,1200.0,0.71,1200.0,1200.0,1200.0,0.55,0.4,0.49,3.57,1.36,0.1
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1200.0,1200.0,890.46,1200.0,276.86,1200.0,1200.0,75.92,1200.0,1189.81,1200.0,721.93,1070.25,1200.0,1200.0,1200.0,1200.0,1200.0,925.04,1200.0,1200.0,1040.53,1200.0,1200.0,1200.0,70.28,448.93,1200.0,187.72,602.04,1200.0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,175.81,250.36,1200.0,1200.0,1200.0,1200.0,926.57,877.88,703.59,1200.0,1200.0,224.46,1200.0,1200.0,1143.35,1200.0,5.89,1200.0,1200.0,160.65,278.36,1200.0,1200.0,95.47,53.39,374.13,710.3,149.15,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,0.23,0.06,0.27,0.06,0.25,0.06,0.13,0.41,0.06,0.15,0.13,0.06,0.07,0.01,0.02,0.01,0.01,0.19,0.27,0.09,0.11,0.09,0.02,0.09,0.1,0.1,0.13,0.01,0.27,0.02,1.86
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,438.23,313.78,250.32,344.99,74.09,24.39,230.86,484.41,142.4,170.32,820.98,65.69,255.98,104.52,1200.0,1200.0,401.3,3.37,218.77,8.34,5.88,96.97,1200.0,233.22,1200.0,135.95,22.35,245.69,218.15,444.91,15.29
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,64.19,127.64,71.99,12.87,75.37,265.84,74.37,1200.0,16.28,44.66,115.95,79.37,14.99,1200.0,1200.0,1200.0,1200.0,1200.0,61.99,1200.0,1200.0,220.04,1200.0,1200.0,1200.0,56.1,43.68,1166.61,62.0,383.55,1200.0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2_autoenc.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,4.61,1.43,2.81,4.47,13.39,3.53,6.16,5.75,9.04,11.34,4.38,1.14,11.83,33.24,1.91,1200.0,1200.0,0.56,5.83,1200.0,1200.0,2.64,1200.0,1200.0,1200.0,2.17,1.79,0.95,5.05,4.94,1.16
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.60.1080.sat05-436.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,761.09,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.02,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0
SAT_Competition2011/SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1.24,1.44,1.11,3.91,0.2,3.92,1.6,0.54,7.3,0.27,3.9,3.15,4.69,43.11,2.15,1.12,0.12,2.0,6.12,1.15,0.13,0.12,0.02,0.19,0.84,0.48,0.81,1.02,6.15,0.61,2.25
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1200.0,899.92,1200.0,1200.0,52.09,1200.0,1200.0,207.13,1200.0,423.57,1200.0,1112.29,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,248.68,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,309.74,587.83,1200.0,266.7,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,41.74,302.77,1200.0,636.82,396.72,1200.0,1200.0,1200.0,29.57,1200.0,316.51,1200.0,1200.0,1200.0,348.89,1200.0,0.03,160.78,1200.0,1200.0,0.03,1200.0,0.01,0.04,0.02,1200.0,1200.0,680.33,1200.0,31.99,1200.0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,102.6,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,294.66,1200.0,1200.0,487.01,774.53,197.94,1200.0,1200.0,1200.0,1200.0,1200.0,1.12
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,5.09,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1.02,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1.1,1.49,1200.0,1.25,5.49,4.44,1200.0,0.16,0.2,8.62,1200.0,1200.0,1200.0,1.36,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,14.18
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp_ci_ce.cnf,0.05,0.0,0.05,0.0,0.03,0.0,0.05,0.04,0.0,0.06,0.06,0.0,0.03,0.0,0.0,1200.0,175.67,0.05,0.02,0.29,0.32,0.0,1200.0,0.09,0.19,0.0,0.0,0.01,0.02,0.01,0.08
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1200.0,0.01,1200.0,1200.0,1200.0,1200.0,1200.0,2.12,1200.0,1200.0,1200.0,322.54,1200.0,1200.0,1200.0,1200.0,11.33,349.76,2.52,1.28,28.2,190.5,1.56,6.97,0.97,1200.0,1200.0,962.09,2.51,1200.0,1200.0
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,9.59,22.21,21.03,3.22,57.56,82.65,4.55,8.81,64.89,2.6,109.92,25.04,2.1,570.31,73.5,1200.0,1200.0,1200.0,1.89,680.82,743.73,19.62,1200.0,1200.0,670.92,105.01,19.76,20.66,1.81,8.92,72.49
SAT_Competition2007/crafted/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1200.0,1076.52,1200.0,1200.0,1200.0,1200.0,1200.0,978.16,1200.0,604.84,1200.0,934.66,827.93,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,165.91,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1200.0,1200.0,753.51,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,101.3,1200.0,1200.0,1200.0,1200.0,1147.54,1200.0,1200.0,1200.0,1200.0,819.4,414.69,1200.0,92.88,1200.0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.37
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1046.8,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,43.56,1.83,7.3,12.46,3.64,14.26,14.75,20.32,31.8,8.84,54.12,4.98,24.57,213.65,237.77,1200.0,1200.0,1200.0,48.86,1200.0,1200.0,2.29,1200.0,1200.0,1200.0,31.49,15.43,12.11,48.95,7.58,60.23
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,110.47,78.07,141.73,16.15,127.55,89.33,353.76,1200.0,19.4,35.98,178.4,71.65,17.35,1200.0,1200.0,1200.0,1200.0,1200.0,61.05,1200.0,1200.0,125.67,1200.0,1200.0,1200.0,42.28,34.47,699.67,59.97,194.77,106.68
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,0.28,0.32,0.2,0.35,1.24,0.35,0.19,1.55,0.19,3.26,0.27,0.29,0.87,0.11,0.14,1200.0,1200.0,2.46,0.2,1200.0,1200.0,0.91,1200.0,1200.0,1200.0,0.45,1.18,0.09,0.31,0.36,0.71
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.04-s1788334438.sat05-543.reshuffled-07.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,404.87,59.19,11.93,92.35,220.47,382.65,85.05,132.93,140.42,355.24,47.17,1200.0,605.04,1200.0,1055.28,1200.0,47.11,1200.0,123.05,9.93,24.43,72.79,18.99,5.49,4.93,1200.0,1200.0,109.14,118.13,1200.0,344.27
